hidden_dim,num_layers,dropout,lr,weight_decay,split,score,loss,accuracy,precision,recall,f1,bal_acc,roc_auc,ppr
64,3,0.0,0.003,0.0001,val,0.8401515151515152,1.6149994134902954,0.6764705882352942,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.5606060606060607,0.48484848484848486,0.08823529411764706
64,3,0.0,0.003,0.0001,test,,1.4593615531921387,0.6470588235294118,0.5,0.3333333333333333,0.4,0.5757575757575758,0.47348484848484845,0.23529411764705882
64,3,0.2,0.0001,0.0001,train,,0.23923815786838531,0.9490445859872612,0.96,0.8888888888888888,0.9230769230769231,0.9347357065803668,0.9825602301330456,0.3184713375796178
64,3,0.2,0.0001,0.0001,val,0.8875,0.6817354559898376,0.6764705882352942,0.5454545454545454,0.5,0.5217391304347826,0.6363636363636364,0.6931818181818182,0.3235294117647059
64,3,0.2,0.0001,0.0001,test,,0.8668565154075623,0.6764705882352942,0.5555555555555556,0.4166666666666667,0.47619047619047616,0.6174242424242424,0.6022727272727272,0.2647058823529412
64,3,0.2,0.0003,0.0001,train,,0.2341131716966629,0.9554140127388535,0.9795918367346939,0.8888888888888888,0.9320388349514563,0.9395900755124056,0.9969435454872349,0.31210191082802546
64,3,0.2,0.0003,0.0001,val,0.7835497835497836,0.8593742847442627,0.6764705882352942,0.5384615384615384,0.5833333333333334,0.56,0.6553030303030303,0.5681818181818181,0.38235294117647056
64,3,0.2,0.0003,0.0001,test,,0.883897602558136,0.6470588235294118,0.5,0.3333333333333333,0.4,0.5757575757575758,0.5303030303030303,0.23529411764705882
64,3,0.2,0.001,0.0001,train,,0.15310609340667725,0.9681528662420382,1.0,0.9074074074074074,0.9514563106796117,0.9537037037037037,0.9971233369291622,0.31210191082802546
64,3,0.2,0.001,0.0001,val,0.8040043290043289,0.9600033760070801,0.6470588235294118,0.5,0.3333333333333333,0.4,0.5757575757575758,0.5454545454545454,0.23529411764705882
64,3,0.2,0.001,0.0001,test,,1.0368248224258423,0.6176470588235294,0.42857142857142855,0.25,0.3157894736842105,0.5340909090909092,0.5492424242424242,0.20588235294117646
64,3,0.2,0.003,0.0001,train,,0.23214109241962433,0.9299363057324841,0.864406779661017,0.9444444444444444,0.9026548672566371,0.9333872707659115,0.9724919093851132,0.37579617834394907
64,3,0.2,0.003,0.0001,val,0.7992057673509286,1.040860652923584,0.5,0.3333333333333333,0.4166666666666667,0.37037037037037035,0.4810606060606061,0.5606060606060606,0.4411764705882353
64,3,0.2,0.003,0.0001,test,,0.8087791204452515,0.6764705882352942,0.5454545454545454,0.5,0.5217391304347826,0.6363636363636364,0.6666666666666667,0.3235294117647059
64,3,0.4,0.0001,0.0001,train,,0.1964932233095169,0.9617834394904459,1.0,0.8888888888888888,0.9411764705882353,0.9444444444444444,0.9946062567421791,0.3057324840764331
64,3,0.4,0.0001,0.0001,val,0.8162878787878788,0.7382330894470215,0.6764705882352942,0.5454545454545454,0.5,0.5217391304347826,0.6363636363636364,0.6628787878787878,0.3235294117647059
64,3,0.4,0.0001,0.0001,test,,0.9029022455215454,0.7058823529411765,0.625,0.4166666666666667,0.5,0.6401515151515151,0.5984848484848485,0.23529411764705882
64,3,0.4,0.0003,0.0001,train,,0.12952221930027008,0.9745222929936306,1.0,0.9259259259259259,0.9615384615384616,0.962962962962963,0.9989212513484358,0.3184713375796178
64,3,0.4,0.0003,0.0001,val,0.7964285714285714,0.9270859956741333,0.6470588235294118,0.5,0.4166666666666667,0.45454545454545453,0.5946969696969697,0.6212121212121211,0.29411764705882354
64,3,0.4,0.0003,0.0001,test,,0.9771021604537964,0.6176470588235294,0.4444444444444444,0.3333333333333333,0.38095238095238093,0.553030303030303,0.5416666666666666,0.2647058823529412
64,3,0.4,0.001,0.0001,train,,0.24333985149860382,0.9363057324840764,0.94,0.8703703703703703,0.9038461538461539,0.9206220783890686,0.9800431499460626,0.3184713375796178
64,3,0.4,0.001,0.0001,val,0.7820271682340647,0.8164019584655762,0.5294117647058824,0.35714285714285715,0.4166666666666667,0.38461538461538464,0.5037878787878788,0.6212121212121212,0.4117647058823529
64,3,0.4,0.001,0.0001,test,,0.9290252923965454,0.7058823529411765,0.625,0.4166666666666667,0.5,0.6401515151515151,0.5568181818181818,0.23529411764705882
64,3,0.4,0.003,0.0001,train,,0.4203464388847351,0.8471337579617835,0.8571428571428571,0.6666666666666666,0.75,0.8042071197411003,0.8838547285149226,0.267515923566879
64,3,0.4,0.003,0.0001,val,0.9223484848484848,0.7657620906829834,0.6470588235294118,0.5,0.3333333333333333,0.4,0.5757575757575758,0.5303030303030303,0.23529411764705882
64,3,0.4,0.003,0.0001,test,,0.7356268167495728,0.6176470588235294,0.4444444444444444,0.3333333333333333,0.38095238095238093,0.553030303030303,0.5416666666666667,0.2647058823529412
64,4,0.0,0.0001,0.0001,train,,0.2612378001213074,0.9490445859872612,0.9791666666666666,0.8703703703703703,0.9215686274509803,0.9303308162531463,0.9895720963682129,0.3057324840764331
64,4,0.0,0.0001,0.0001,val,0.8032467532467532,0.6498443484306335,0.7058823529411765,0.6,0.5,0.5454545454545454,0.6590909090909092,0.6363636363636364,0.29411764705882354
64,4,0.0,0.0001,0.0001,test,,0.8013042211532593,0.6470588235294118,0.5,0.3333333333333333,0.4,0.5757575757575758,0.5113636363636364,0.23529411764705882
64,4,0.0,0.0003,0.0001,train,,0.18706966936588287,0.9808917197452229,0.9811320754716981,0.9629629629629629,0.9719626168224299,0.9766271125494426,0.9964041711614527,0.3375796178343949
64,4,0.0,0.0003,0.0001,val,0.8082966764418378,0.867224395275116,0.6764705882352942,0.5714285714285714,0.3333333333333333,0.42105263157894735,0.5984848484848485,0.4772727272727273,0.20588235294117646
64,4,0.0,0.0003,0.0001,test,,0.7975906729698181,0.6470588235294118,0.5,0.4166666666666667,0.45454545454545453,0.5946969696969697,0.6174242424242424,0.29411764705882354
64,4,0.0,0.001,0.0001,train,,0.09873487055301666,0.9872611464968153,1.0,0.9629629629629629,0.9811320754716981,0.9814814814814814,1.0,0.33121019108280253
64,4,0.0,0.001,0.0001,val,0.7850649350649351,1.101165533065796,0.6176470588235294,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.571969696969697,0.6136363636363636,0.3235294117647059
64,4,0.0,0.001,0.0001,test,,0.9147085547447205,0.6764705882352942,0.5555555555555556,0.4166666666666667,0.47619047619047616,0.6174242424242424,0.5113636363636362,0.2647058823529412
64,4,0.0,0.003,0.0001,train,,0.08176522701978683,0.9681528662420382,1.0,0.9074074074074074,0.9514563106796117,0.9537037037037037,1.0,0.31210191082802546
64,4,0.0,0.003,0.0001,val,0.6054367201426025,2.3261775970458984,0.5882352941176471,0.375,0.25,0.3,0.5113636363636364,0.3977272727272727,0.23529411764705882
64,4,0.0,0.003,0.0001,test,,1.6751314401626587,0.5882352941176471,0.375,0.25,0.3,0.5113636363636364,0.5227272727272727,0.23529411764705882
64,4,0.2,0.0001,0.0001,train,,0.20519869029521942,0.9235668789808917,0.9565217391304348,0.8148148148148148,0.88,0.8976986695433298,0.9856166846458108,0.2929936305732484
64,4,0.2,0.0001,0.0001,val,0.7471491228070175,0.8362879753112793,0.6764705882352942,0.5555555555555556,0.4166666666666667,0.47619047619047616,0.6174242424242424,0.6136363636363636,0.2647058823529412
64,4,0.2,0.0001,0.0001,test,,0.9097369909286499,0.6764705882352942,0.5555555555555556,0.4166666666666667,0.47619047619047616,0.6174242424242424,0.5568181818181819,0.2647058823529412
64,4,0.2,0.0003,0.0001,train,,0.22073495388031006,0.9426751592356688,0.9411764705882353,0.8888888888888888,0.9142857142857143,0.9298813376483279,0.9807623157137719,0.3248407643312102
64,4,0.2,0.0003,0.0001,val,0.7742424242424242,0.8840480446815491,0.6470588235294118,0.5,0.5833333333333334,0.5384615384615384,0.6325757575757576,0.5795454545454545,0.4117647058823529
64,4,0.2,0.0003,0.0001,test,,0.8635191917419434,0.7058823529411765,0.625,0.4166666666666667,0.5,0.6401515151515151,0.5909090909090909,0.23529411764705882
64,4,0.2,0.001,0.0001,train,,0.1619546115398407,0.9554140127388535,0.9795918367346939,0.8888888888888888,0.9320388349514563,0.9395900755124056,0.9906508450197771,0.31210191082802546
64,4,0.2,0.001,0.0001,val,0.7699134199134199,1.097824215888977,0.5882352941176471,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5492424242424242,0.5757575757575757,0.35294117647058826
64,4,0.2,0.001,0.0001,test,,0.8554480671882629,0.6764705882352942,0.5714285714285714,0.3333333333333333,0.42105263157894735,0.5984848484848485,0.5681818181818182,0.20588235294117646
64,4,0.2,0.003,0.0001,train,,0.14772067964076996,0.9490445859872612,0.9107142857142857,0.9444444444444444,0.9272727272727272,0.947950377562028,0.9910104279036318,0.35668789808917195
64,4,0.2,0.003,0.0001,val,0.8281986531986532,1.4598273038864136,0.6470588235294118,0.5,0.5833333333333334,0.5384615384615384,0.6325757575757576,0.6174242424242424,0.4117647058823529
64,4,0.2,0.003,0.0001,test,,1.5459017753601074,0.5588235294117647,0.38461538461538464,0.4166666666666667,0.4,0.5265151515151515,0.46590909090909094,0.38235294117647056
64,4,0.4,0.0001,0.0001,train,,0.3676895201206207,0.8471337579617835,0.875,0.6481481481481481,0.7446808510638298,0.7998022294138799,0.8966199208917655,0.25477707006369427
64,4,0.4,0.0001,0.0001,val,0.7962121212121211,0.6889992356300354,0.7058823529411765,0.625,0.4166666666666667,0.5,0.6401515151515151,0.6742424242424243,0.23529411764705882
64,4,0.4,0.0001,0.0001,test,,0.8770633935928345,0.6470588235294118,0.5,0.3333333333333333,0.4,0.5757575757575758,0.5946969696969696,0.23529411764705882
64,4,0.4,0.0003,0.0001,train,,0.27668383717536926,0.910828025477707,0.8846153846153846,0.8518518518518519,0.8679245283018868,0.8967997123336929,0.9764473211075153,0.33121019108280253
64,4,0.4,0.0003,0.0001,val,0.7840909090909091,0.8135133385658264,0.5882352941176471,0.42857142857142855,0.5,0.46153846153846156,0.5681818181818181,0.6212121212121212,0.4117647058823529
64,4,0.4,0.0003,0.0001,test,,0.7999445199966431,0.6764705882352942,0.5555555555555556,0.4166666666666667,0.47619047619047616,0.6174242424242424,0.5871212121212122,0.2647058823529412
64,4,0.4,0.001,0.0001,train,,0.13860970735549927,0.9745222929936306,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9717727436174037,0.9980222941387991,0.34394904458598724
64,4,0.4,0.001,0.0001,val,0.8696969696969696,1.1367548704147339,0.5882352941176471,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5492424242424242,0.5340909090909091,0.35294117647058826
64,4,0.4,0.001,0.0001,test,,0.8220038414001465,0.7058823529411765,0.625,0.4166666666666667,0.5,0.6401515151515151,0.6363636363636364,0.23529411764705882
64,4,0.4,0.003,0.0001,train,,0.07720712572336197,0.9681528662420382,0.9622641509433962,0.9444444444444444,0.9532710280373832,0.9625134843581445,0.9967637540453075,0.3375796178343949
64,4,0.4,0.003,0.0001,val,1.0989718614718613,1.0844452381134033,0.7352941176470589,0.6153846153846154,0.6666666666666666,0.64,0.7196969696969697,0.7462121212121212,0.38235294117647056
64,4,0.4,0.003,0.0001,test,,1.5350372791290283,0.6470588235294118,0.5,0.5833333333333334,0.5384615384615384,0.6325757575757576,0.5416666666666666,0.4117647058823529
128,2,0.0,0.0001,0.0001,train,,0.39461377263069153,0.8598726114649682,0.9444444444444444,0.6296296296296297,0.7555555555555555,0.8051060769507372,0.9207119741100324,0.22929936305732485
128,2,0.0,0.0001,0.0001,val,0.8212121212121212,0.7312594056129456,0.7352941176470589,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.6628787878787878,0.5227272727272727,0.20588235294117646
128,2,0.0,0.0001,0.0001,test,,0.7956976890563965,0.6470588235294118,0.5,0.3333333333333333,0.4,0.5757575757575758,0.446969696969697,0.23529411764705882
128,2,0.0,0.0003,0.0001,train,,0.3345275819301605,0.9171974522292994,0.8867924528301887,0.8703703703703703,0.8785046728971962,0.9060589715929521,0.9660194174757281,0.3375796178343949
128,2,0.0,0.0003,0.0001,val,0.7987012987012987,0.6803411841392517,0.6764705882352942,0.5454545454545454,0.5,0.5217391304347826,0.6363636363636364,0.5871212121212122,0.3235294117647059
128,2,0.0,0.0003,0.0001,test,,0.8071964383125305,0.5882352941176471,0.375,0.25,0.3,0.5113636363636364,0.5227272727272727,0.23529411764705882
128,2,0.0,0.001,0.0001,train,,0.01829625479876995,1.0,1.0,1.0,1.0,1.0,1.0,0.34394904458598724
128,2,0.0,0.001,0.0001,val,0.8799242424242424,1.5994384288787842,0.6764705882352942,0.5714285714285714,0.3333333333333333,0.42105263157894735,0.5984848484848485,0.6212121212121212,0.20588235294117646
128,2,0.0,0.001,0.0001,test,,1.883221983909607,0.6176470588235294,0.4,0.16666666666666666,0.23529411764705882,0.5151515151515151,0.5681818181818182,0.14705882352941177
128,2,0.0,0.003,0.0001,train,,0.09559806436300278,0.9808917197452229,0.9811320754716981,0.9629629629629629,0.9719626168224299,0.9766271125494426,0.9991010427903632,0.3375796178343949
128,2,0.0,0.003,0.0001,val,0.8578088578088578,1.3266892433166504,0.6470588235294118,0.5,0.5,0.5,0.6136363636363636,0.5984848484848485,0.35294117647058826
128,2,0.0,0.003,0.0001,test,,1.4494355916976929,0.7058823529411765,0.6,0.5,0.5454545454545454,0.6590909090909092,0.6098484848484848,0.29411764705882354
128,2,0.2,0.0001,0.0001,train,,0.388346791267395,0.8343949044585988,0.7413793103448276,0.7962962962962963,0.7678571428571429,0.8253326141675656,0.9117224020136643,0.36942675159235666
128,2,0.2,0.0001,0.0001,val,0.7873376623376623,0.7871199250221252,0.6470588235294118,0.5,0.5,0.5,0.6136363636363636,0.5454545454545454,0.35294117647058826
128,2,0.2,0.0001,0.0001,test,,0.9164071083068848,0.5882352941176471,0.4,0.3333333333333333,0.36363636363636365,0.5303030303030303,0.49242424242424243,0.29411764705882354
128,2,0.2,0.0003,0.0001,train,,0.41084861755371094,0.8343949044585988,0.7333333333333333,0.8148148148148148,0.7719298245614035,0.829737504494786,0.9101042790363179,0.3821656050955414
128,2,0.2,0.0003,0.0001,val,0.8363636363636363,0.7271027565002441,0.5882352941176471,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5492424242424242,0.5909090909090909,0.35294117647058826
128,2,0.2,0.0003,0.0001,test,,0.8427819609642029,0.6470588235294118,0.5,0.4166666666666667,0.45454545454545453,0.5946969696969697,0.5189393939393939,0.29411764705882354
128,2,0.2,0.001,0.0001,train,,0.3650287985801697,0.8407643312101911,0.9393939393939394,0.5740740740740741,0.7126436781609196,0.7773282991729593,0.9172959367134124,0.21019108280254778
128,2,0.2,0.001,0.0001,val,0.7443181818181818,0.9146670699119568,0.6764705882352942,0.5714285714285714,0.3333333333333333,0.42105263157894735,0.5984848484848485,0.518939393939394,0.20588235294117646
128,2,0.2,0.001,0.0001,test,,1.093387246131897,0.6176470588235294,0.4,0.16666666666666666,0.23529411764705882,0.5151515151515151,0.4734848484848485,0.14705882352941177
128,2,0.2,0.003,0.0001,train,,0.0411146879196167,0.9936305732484076,1.0,0.9814814814814815,0.9906542056074766,0.9907407407407407,0.9991010427903632,0.3375796178343949
128,2,0.2,0.003,0.0001,val,0.7949134199134199,1.9878791570663452,0.6470588235294118,0.5,0.4166666666666667,0.45454545454545453,0.5946969696969697,0.5946969696969697,0.29411764705882354
128,2,0.2,0.003,0.0001,test,,2.1147029399871826,0.6470588235294118,0.5,0.4166666666666667,0.45454545454545453,0.5946969696969697,0.5037878787878788,0.29411764705882354
128,2,0.4,0.0001,0.0001,train,,0.4551236927509308,0.7834394904458599,0.6851851851851852,0.6851851851851852,0.6851851851851852,0.7600683207479324,0.848435814455232,0.34394904458598724
128,2,0.4,0.0001,0.0001,val,0.890530303030303,0.740402340888977,0.6176470588235294,0.46153846153846156,0.5,0.48,0.5909090909090908,0.6174242424242424,0.38235294117647056
128,2,0.4,0.0001,0.0001,test,,0.9472732543945312,0.5882352941176471,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5492424242424242,0.49621212121212116,0.35294117647058826
128,2,0.4,0.0003,0.0001,train,,0.42077744007110596,0.8407643312101911,0.7457627118644068,0.8148148148148148,0.7787610619469026,0.8345918734268248,0.9122617763394463,0.37579617834394907
128,2,0.4,0.0003,0.0001,val,0.8627351097178683,0.7933469414710999,0.6176470588235294,0.46153846153846156,0.5,0.48,0.5909090909090908,0.6098484848484849,0.38235294117647056
128,2,0.4,0.0003,0.0001,test,,0.8904565572738647,0.5882352941176471,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5492424242424242,0.4810606060606061,0.35294117647058826
128,2,0.4,0.001,0.0001,train,,0.5243950486183167,0.7643312101910829,0.84,0.3888888888888889,0.5316455696202531,0.6750269687162891,0.7637540453074434,0.1592356687898089
128,2,0.4,0.001,0.0001,val,0.8238636363636362,0.7252333164215088,0.7058823529411765,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.6212121212121212,0.45075757575757575,0.17647058823529413
128,2,0.4,0.001,0.0001,test,,0.797569751739502,0.6764705882352942,0.6,0.25,0.35294117647058826,0.5795454545454546,0.4431818181818182,0.14705882352941177
128,2,0.4,0.003,0.0001,train,,0.10281085222959518,0.9808917197452229,1.0,0.9444444444444444,0.9714285714285714,0.9722222222222222,0.9942466738583243,0.3248407643312102
128,2,0.4,0.003,0.0001,val,0.8920454545454545,1.4491219520568848,0.6470588235294118,0.5,0.4166666666666667,0.45454545454545453,0.5946969696969697,0.5946969696969697,0.29411764705882354
128,2,0.4,0.003,0.0001,test,,1.2622153759002686,0.7352941176470589,0.6666666666666666,0.5,0.5714285714285714,0.6818181818181819,0.6325757575757576,0.2647058823529412
128,3,0.0,0.0001,0.0001,train,,0.013049070723354816,1.0,1.0,1.0,1.0,1.0,1.0,0.34394904458598724
128,3,0.0,0.0001,0.0001,val,0.8424077733860342,1.1690948009490967,0.7058823529411765,0.6,0.5,0.5454545454545454,0.6590909090909092,0.6212121212121212,0.29411764705882354
128,3,0.0,0.0001,0.0001,test,,1.3297460079193115,0.6176470588235294,0.4,0.16666666666666666,0.23529411764705882,0.5151515151515151,0.446969696969697,0.14705882352941177
128,3,0.0,0.0003,0.0001,train,,0.15933772921562195,0.9936305732484076,0.9818181818181818,1.0,0.9908256880733946,0.9951456310679612,1.0,0.3503184713375796
128,3,0.0,0.0003,0.0001,val,0.7979437229437228,0.9251163005828857,0.6470588235294118,0.5,0.5833333333333334,0.5384615384615384,0.6325757575757576,0.6553030303030303,0.4117647058823529
128,3,0.0,0.0003,0.0001,test,,0.9312447905540466,0.6470588235294118,0.5,0.5833333333333334,0.5384615384615384,0.6325757575757576,0.5340909090909091,0.4117647058823529
128,3,0.0,0.001,0.0001,train,,0.33209097385406494,0.8789808917197452,0.8571428571428571,0.7777777777777778,0.8155339805825242,0.854908306364617,0.9221503056454513,0.31210191082802546
128,3,0.0,0.001,0.0001,val,0.6949675324675324,0.953157901763916,0.5882352941176471,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5492424242424242,0.553030303030303,0.35294117647058826
128,3,0.0,0.001,0.0001,test,,1.0798187255859375,0.5588235294117647,0.3333333333333333,0.25,0.2857142857142857,0.48863636363636365,0.48863636363636365,0.2647058823529412
128,3,0.0,0.003,0.0001,train,,0.3243698179721832,0.8853503184713376,0.9285714285714286,0.7222222222222222,0.8125,0.8465480043149947,0.9097446961524631,0.267515923566879
128,3,0.0,0.003,0.0001,val,0.9532915360501568,0.6982746720314026,0.6470588235294118,0.5,0.5833333333333334,0.5384615384615384,0.6325757575757576,0.7272727272727272,0.4117647058823529
128,3,0.0,0.003,0.0001,test,,0.9566468596458435,0.7058823529411765,0.6,0.5,0.5454545454545454,0.6590909090909092,0.5340909090909091,0.29411764705882354
128,3,0.2,0.0001,0.0001,train,,0.033153235912323,1.0,1.0,1.0,1.0,1.0,1.0,0.34394904458598724
128,3,0.2,0.0001,0.0001,val,0.8912878787878787,1.0054434537887573,0.7647058823529411,0.75,0.5,0.6,0.7045454545454546,0.6477272727272727,0.23529411764705882
128,3,0.2,0.0001,0.0001,test,,1.3449358940124512,0.6470588235294118,0.5,0.3333333333333333,0.4,0.5757575757575758,0.4962121212121212,0.23529411764705882
128,3,0.2,0.0003,0.0001,train,,0.29140031337738037,0.8980891719745223,0.8064516129032258,0.9259259259259259,0.8620689655172413,0.904710535778497,0.9696152463142754,0.39490445859872614
128,3,0.2,0.0003,0.0001,val,0.7933982683982684,0.8571721315383911,0.6176470588235294,0.4666666666666667,0.5833333333333334,0.5185185185185185,0.6098484848484849,0.625,0.4411764705882353
128,3,0.2,0.0003,0.0001,test,,0.9010511040687561,0.5294117647058824,0.375,0.5,0.42857142857142855,0.5227272727272727,0.5416666666666667,0.47058823529411764
128,3,0.2,0.001,0.0001,train,,0.3481300473213196,0.8535031847133758,0.7384615384615385,0.8888888888888888,0.8067226890756303,0.8619201725997843,0.9453434016540813,0.4140127388535032
128,3,0.2,0.001,0.0001,val,0.7517191142191142,1.025071620941162,0.5,0.3076923076923077,0.3333333333333333,0.32,0.46212121212121215,0.5303030303030303,0.38235294117647056
128,3,0.2,0.001,0.0001,test,,0.8669863343238831,0.6176470588235294,0.4666666666666667,0.5833333333333334,0.5185185185185185,0.6098484848484849,0.6022727272727273,0.4411764705882353
128,3,0.2,0.003,0.0001,train,,0.3224247097969055,0.89171974522293,0.8245614035087719,0.8703703703703703,0.8468468468468469,0.8866414958647968,0.9485796476087738,0.3630573248407643
128,3,0.2,0.003,0.0001,val,0.8612199582027168,0.7302825450897217,0.5882352941176471,0.42857142857142855,0.5,0.46153846153846156,0.5681818181818181,0.6742424242424242,0.4117647058823529
128,3,0.2,0.003,0.0001,test,,0.7838892936706543,0.6470588235294118,0.5,0.5,0.5,0.6136363636363636,0.5871212121212122,0.35294117647058826
128,3,0.4,0.0001,0.0001,train,,0.09703447669744492,0.9936305732484076,1.0,0.9814814814814815,0.9906542056074766,0.9907407407407407,1.0,0.3375796178343949
128,3,0.4,0.0001,0.0001,val,0.8318181818181818,0.837999165058136,0.7058823529411765,0.6,0.5,0.5454545454545454,0.6590909090909092,0.6136363636363636,0.29411764705882354
128,3,0.4,0.0001,0.0001,test,,1.0390663146972656,0.6176470588235294,0.42857142857142855,0.25,0.3157894736842105,0.5340909090909092,0.5151515151515151,0.20588235294117646
128,3,0.4,0.0003,0.0001,train,,0.027446158230304718,1.0,1.0,1.0,1.0,1.0,1.0,0.34394904458598724
128,3,0.4,0.0003,0.0001,val,0.9242424242424242,1.349961280822754,0.7352941176470589,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.7007575757575758,0.6098484848484849,0.3235294117647059
128,3,0.4,0.0003,0.0001,test,,1.3696784973144531,0.6470588235294118,0.5,0.3333333333333333,0.4,0.5757575757575758,0.5113636363636364,0.23529411764705882
128,3,0.4,0.001,0.0001,train,,0.4153245985507965,0.802547770700637,0.7169811320754716,0.7037037037037037,0.7102803738317757,0.7790363178712694,0.8942826321467099,0.3375796178343949
128,3,0.4,0.001,0.0001,val,0.8676573426573427,0.763382613658905,0.5882352941176471,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5492424242424242,0.5833333333333333,0.35294117647058826
128,3,0.4,0.001,0.0001,test,,0.647044837474823,0.7352941176470589,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.7007575757575758,0.6553030303030303,0.3235294117647059
128,3,0.4,0.003,0.0001,train,,0.1718323677778244,0.9426751592356688,0.8813559322033898,0.9629629629629629,0.9203539823008849,0.9475008989572096,0.9839985616684646,0.37579617834394907
128,3,0.4,0.003,0.0001,val,0.8390151515151514,1.2144533395767212,0.6764705882352942,0.5454545454545454,0.5,0.5217391304347826,0.6363636363636364,0.6553030303030303,0.3235294117647059
128,3,0.4,0.003,0.0001,test,,1.2861108779907227,0.6176470588235294,0.4444444444444444,0.3333333333333333,0.38095238095238093,0.553030303030303,0.49242424242424243,0.2647058823529412
128,4,0.0,0.0001,0.0001,train,,0.17097538709640503,0.9745222929936306,1.0,0.9259259259259259,0.9615384615384616,0.962962962962963,1.0,0.3184713375796178
128,4,0.0,0.0001,0.0001,val,0.7096914264597192,0.6629445552825928,0.6764705882352942,0.5555555555555556,0.4166666666666667,0.47619047619047616,0.6174242424242424,0.6666666666666667,0.2647058823529412
128,4,0.0,0.0001,0.0001,test,,0.7589221000671387,0.6764705882352942,0.5714285714285714,0.3333333333333333,0.42105263157894735,0.5984848484848485,0.48863636363636365,0.20588235294117646
128,4,0.0,0.0003,0.0001,train,,0.08421991765499115,0.9872611464968153,1.0,0.9629629629629629,0.9811320754716981,0.9814814814814814,1.0,0.33121019108280253
128,4,0.0,0.0003,0.0001,val,0.7722222222222223,1.0795893669128418,0.6470588235294118,0.5,0.4166666666666667,0.45454545454545453,0.5946969696969697,0.5984848484848485,0.29411764705882354
128,4,0.0,0.0003,0.0001,test,,1.0052021741867065,0.6470588235294118,0.5,0.25,0.3333333333333333,0.5568181818181819,0.5643939393939393,0.17647058823529413
128,4,0.0,0.001,0.0001,train,,0.1746906042098999,0.9490445859872612,0.9423076923076923,0.9074074074074074,0.9245283018867925,0.9391405969075872,0.9919093851132685,0.33121019108280253
128,4,0.0,0.001,0.0001,val,0.8291666666666666,1.063391923904419,0.6470588235294118,0.5,0.5,0.5,0.6136363636363636,0.6060606060606061,0.35294117647058826
128,4,0.0,0.001,0.0001,test,,0.9321446418762207,0.5882352941176471,0.4,0.3333333333333333,0.36363636363636365,0.5303030303030303,0.5757575757575757,0.29411764705882354
128,4,0.0,0.003,0.0001,train,,0.02628495544195175,0.9936305732484076,0.9818181818181818,1.0,0.9908256880733946,0.9951456310679612,1.0,0.3503184713375796
128,4,0.0,0.003,0.0001,val,0.8990909090909092,3.874502658843994,0.5588235294117647,0.38461538461538464,0.4166666666666667,0.4,0.5265151515151515,0.44318181818181823,0.38235294117647056
128,4,0.0,0.003,0.0001,test,,2.291536331176758,0.5588235294117647,0.38461538461538464,0.4166666666666667,0.4,0.5265151515151515,0.4469696969696969,0.38235294117647056
128,4,0.2,0.0001,0.0001,train,,0.24309758841991425,0.9426751592356688,0.9787234042553191,0.8518518518518519,0.9108910891089109,0.9210715569938871,0.9809421071556994,0.29936305732484075
128,4,0.2,0.0001,0.0001,val,0.6765151515151515,0.7932562828063965,0.6176470588235294,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.571969696969697,0.6287878787878788,0.3235294117647059
128,4,0.2,0.0001,0.0001,test,,0.8492625951766968,0.6176470588235294,0.4444444444444444,0.3333333333333333,0.38095238095238093,0.553030303030303,0.5340909090909091,0.2647058823529412
128,4,0.2,0.0003,0.0001,train,,0.16803044080734253,0.9554140127388535,0.9433962264150944,0.9259259259259259,0.9345794392523364,0.9483998561668465,0.9933477166486875,0.3375796178343949
128,4,0.2,0.0003,0.0001,val,0.7743298368298369,1.0382634401321411,0.6470588235294118,0.5,0.5,0.5,0.6136363636363636,0.6098484848484849,0.35294117647058826
128,4,0.2,0.0003,0.0001,test,,0.8480467796325684,0.6470588235294118,0.5,0.4166666666666667,0.45454545454545453,0.5946969696969697,0.6628787878787878,0.29411764705882354
128,4,0.2,0.001,0.0001,train,,0.0038665805477648973,1.0,1.0,1.0,1.0,1.0,1.0,0.34394904458598724
128,4,0.2,0.001,0.0001,val,0.8967304625199362,2.0806527137756348,0.6764705882352942,0.5714285714285714,0.3333333333333333,0.42105263157894735,0.5984848484848485,0.5378787878787878,0.20588235294117646
128,4,0.2,0.001,0.0001,test,,2.1379098892211914,0.5882352941176471,0.4,0.3333333333333333,0.36363636363636365,0.5303030303030303,0.45833333333333337,0.29411764705882354
